col0,col1,col2,col3
Province of Verona,Verona,3121,Small Brockhaus and Efron Encyclopedic Dictionary
Province of Bergamo,Bergamo,2722.86,Small Brockhaus and Efron Encyclopedic Dictionary
Province of Modena,Modena,2688,Small Brockhaus and Efron Encyclopedic Dictionary
Province of Verona,Verona,3121,Jewish Encyclopedia of Brockhaus and Efron
Province of Modena,Modena,2688,Jewish Encyclopedia of Brockhaus and Efron
Province of Verona,Verona,3121,Sytin Military Encyclopedia
Province of Pavia,Pavia,2965,Yuzhakov Big Encyclopedia
Province of Padua,Padua,2037,Yuzhakov Big Encyclopedia
Province of Pisa,Pisa,2444.38,Ottův slovník naučný
Province of Piacenza,Piacenza,2589.47,Ottův slovník naučný
Pesaro and Urbino Province,Pesaro,2564.21,Ottův slovník naučný
Province of Perugia,Perugia,6334,Ottův slovník naučný
Province of Sassari,Sassari,7692,Brockhaus and Efron Encyclopedic Dictionary
Province of Foggia,Foggia,6965,Brockhaus and Efron Encyclopedic Dictionary
Province of Pisa,Pisa,2444.38,Brockhaus and Efron Encyclopedic Dictionary
