col0,col1,col2,col3,col4
Laurel Gand,Daxam,Keith Giffen,female,superhero
Bekka,New Genesis,Jack Kirby,female,superhero
Blackfire,Tamaran,Marv Wolfman,female,fictional politician
Lobo,Czarnia,Roger Slifer,male,fictional mass murderer
Sinestro,Korugar,Gil Kane,male,terrorist
Blackfire,Tamaran,Marv Wolfman,female,martial artist
Sinestro,Korugar,Gil Kane,male,adventurer
Lobo,Czarnia,Roger Slifer,male,bounty hunter
Sodam Yat,Daxam,Alan Moore,male,military officer
Lar Gand,Daxam,Robert Bernstein,male,superhero
Sodam Yat,Daxam,Kevin O'Neill,male,superhero
Garth Ranzz,Winath,Al Plastino,male,superhero
Cosmic Boy,Braal,Al Plastino,male,superhero
