col0,col1,col2,col3
"England and Spain, or Valour and Patriotism",creative work,1808-01-01,public domain
Works of Epictetus,creative work,1758-01-01,public domain
Moral Tales,creative work,1804-01-01,public domain
"Epistle to William Wilberforce, Esq.",creative work,1791-01-01,public domain
Epistle from the Marquis de Lafayette to General Washington,creative work,1800-01-01,public domain
A velhice do padre eterno,creative work,1885-01-01,public domain
The Burghers of Calais,creative work,1914-01-01,public domain
The Green Helmet,creative work,1910-01-01,public domain
The Frog Prince,creative work,1873-01-01,public domain
Book of Hours,creative work,1531-01-01,public domain
Between Heaven and Earth,creative work,1855-01-01,public domain
The Beggar,creative work,1896-01-01,public domain
Balladen,creative work,1861-01-01,public domain
