col0,col1,col2,col3
German World War II destroyers,Germany,German Navy,ship type
Roflotiljen,Norway,Royal Norwegian Navy,ship type
C-43A,Vietnam,Vietnam People's Navy,ship type
Stevens Battery,United States of America,United States Navy,ship type
first class Japanese submarine,Japan,Imperial Japanese Navy,ship type
Auxiliary Motor Minesweeper,United States of America,United States Navy,ship type
hemmema,Sweden,Swedish Navy,ship class
Q-Max,Marshall Islands,Nakilat,ship type
sloop-of-war,Norway,Royal Norwegian Navy,ship type
Q-Max,Marshall Islands,Nakilat,specification
