col0,col1,col2,col3
isopropyl acetate,-92,Class IB flammable liquid,102.068
propyl acetate,-134,Class IB flammable liquid,102.068
methyl acetate,-145,Class IB flammable liquid,74.037
butyl acetate,-107,Class IB flammable liquid,116.084
ethyl acetate,-117,Class IB flammable liquid,88.052
methyl methacrylate,-54,Class IB flammable liquid,100.052
vinyl acetate,-136,Class IB flammable liquid,86.037
methyl formate,-148,Class IA flammable liquid,60.021
isoamyl acetate,-109,flavour enhancer,130.099
ethyl formate,-113,fungicide,74.1
dimethyl sulfate,-25,sulfate ion,125.999
dimethyl carbonate,-1,pesticide,90.032
ammonium ethyl phosphorodithioate,165,ester,203.02
Isopropyl nitrate,-82.5,ester,105.042593
