col0,col1,col2,col3,col4,col5
Democratic Republic of the Congo,Prime Minister of the Democratic Republic of the Congo,outline of the Democratic Republic of the Congo,6.006,Kongo people,President of the Democratic Republic of the Congo
Afghanistan,Chief Executive Officer of Afghanistan,outline of Afghanistan,4.843,Arabs,President of Afghanistan
Iraq,Prime Minister of Iraq,outline of Iraq,4.566,Arabs,President of Iraq
Myanmar,State Counsellor of Myanmar,outline of Myanmar,2.204,Antho Jaime.m,President of Myanmar
Vietnam,Prime Minister of Vietnam,outline of Vietnam,1.961,Tay people,President of Vietnam
Bangladesh,Prime Minister of Bangladesh,outline of Bangladesh,2.175,Bengali people,President of Bangladesh
Pakistan,Prime Minister of Pakistan,outline of Pakistan,3.617,Saraiki people,President of Pakistan
Iran,President of Iran,outline of Iran,1.707,Kurds,Supreme Leader of Iran
Malaysia,Prime Minister of Malaysia,outline of Malaysia,1.944,Orang Asli,Yang di-Pertuan Agong
Nepal,Prime Minister of Nepal,outline of Nepal,2.222,Muslim,President of Nepal
