col0,col1,col2,col3,col4,col5,col6
iodine-140,87,-63606.213,xenon-139,0.86,4,1152126.22
iodine-139,86,-68470.954,xenon-138,2.28,3.5,1148919.651
iodine-138,85,-71979.9,xenon-138,6.23,2,1144357.272
iodine-109,56,-57672.496,antimony-105,93.5,0.5,895981.744
iodine-126,73,-87911.318,tellurium-126,12.93,2,1063432.944
iodine-135,82,-83779.145,xenon-135,6.58,3.5,1131942.6
iodine-122,69,-86080.46,tellurium-122,3.63,1,1029316.806
iodine-124,71,-87365.734,tellurium-124,4.176,2,1046744.636
iodine-126,73,-87911.318,xenon-126,12.93,2,1063432.944
iodine-128,75,-87738.724,tellurium-128,24.99,1,1079403.008
iodine-114,61,-72796,tellurium-114,2.1,1,951444
