col0,col1,col2,col3,col4
Sentret,brown,80,normal-type Pokémon,Pokémon universe
Tauros,brown,140,normal-type Pokémon,Pokémon universe
Porygon2,red,60,normal-type Pokémon,Pokémon universe
Munchlax,black,61,normal-type Pokémon,Pokémon universe
Starly,brown,30,normal-type Pokémon,Pokémon universe
Zangoose,white,130,normal-type Pokémon,Pokémon universe
Pidgeot,brown,150,normal-type Pokémon,Pokémon universe
Lopunny,brown,120,normal-type Pokémon,Pokémon universe
Ursaring,brown,180,normal-type Pokémon,Pokémon universe
Togepi,white,30,normal-type Pokémon,Pokémon universe
Purugly,gray,100,normal-type Pokémon,Pokémon universe
Raticate,brown,70,normal-type Pokémon,Pokémon universe
Taillow,blue,30,normal-type Pokémon,Pokémon universe
