col0,col1,col2,col3,col4
Adolfo Gonzales Chaves,Province of Buenos Aires,185,Tres Arroyos,Adolfo Gonzales Chaves
Coronel Pringles,Province of Buenos Aires,348,Coronel Suárez,Coronel Pringles
Bahía Blanca,Province of Buenos Aires,23,Tornquist,Bahía Blanca
General Madariaga Partido,Province of Buenos Aires,6,Maipú Partido,General Juan Madariaga
General Guido Partido,Province of Buenos Aires,20,Ayacucho Partido,General Guido
General Alvarado Partido,Province of Buenos Aires,56,Lobería,Miramar
Ayacucho Partido,Province of Buenos Aires,68,Balcarce,Ayacucho
Maipú Partido,Province of Buenos Aires,6,Ayacucho Partido,"Maipú, Buenos Aires"
Daireaux Partido,Province of Buenos Aires,116,General La Madrid,Daireaux
Coronel Rosales,Province of Buenos Aires,4,Coronel Pringles,Punta Alta
