col0,col1,col2,col3,col4,col5,col6,col7
Apure,San Fernando de Apure,Venezuela,1909-01-01,San Fernando,74,76500,Vichada Department
Zulia,Maracaibo,Venezuela,1864-01-01,Jesús María Semprún,16,50.23,Táchira
Apure,San Fernando de Apure,Venezuela,1909-01-01,San Fernando,74,76500,Norte de Santander Department
Táchira,San Cristóbal,Venezuela,1899-01-01,José María Vargas Municipality,1303,11100,Norte de Santander Department
Apure,San Fernando de Apure,Venezuela,1909-01-01,Achaguas,74,76500,Bolívar
Táchira,San Cristóbal,Venezuela,1899-01-01,José María Vargas Municipality,1303,11100,Mérida
Apure,San Fernando de Apure,Venezuela,1909-01-01,San Fernando,74,76500,Barinas
Táchira,San Cristóbal,Venezuela,1899-01-01,José María Vargas Municipality,1303,11100,Barinas
Apure,San Fernando de Apure,Venezuela,1909-01-01,Achaguas,74,76500,Barinas
Táchira,San Cristóbal,Venezuela,1899-01-01,José María Vargas Municipality,1303,11100,Zulia
Apure,San Fernando de Apure,Venezuela,1909-01-01,Achaguas,74,76500,Táchira
Trujillo,Trujillo,Venezuela,1899-01-01,Trujillo,520,7400,Zulia
Monagas,Maturín,Venezuela,1856-01-01,Maturín,31,28900,Sucre
