col0,col1,col2,col3
Västra Torsås kyrka,Ludvig Hawerman,Lönashult,Alvesta Municipality
Söderhamn central station,Adolf W. Edelsvärd,Söderhamn,Söderhamn Municipality
Villa Göth,Lennart Holm,Uppsala,Uppsala Municipality
Archbishop's Palace of Uppsala,Carl Hårleman,Uppsala,Uppsala Municipality
Örgryte New Church,Adrian C. Peterson,Gothenburg,Gothenburg Municipality
Bäckaby Church,Carl Möller,Bäckaby,Vetlanda Municipality
Skärstad Church,Samuel Enander,Skärstad,Jönköping Municipality
Hamneda kyrka,Fritz Eckert,Hamneda,Ljungby Municipality
Ljungby church,Abraham Ludvig Hedin,Ljungby,Ljungby Municipality
Church of Östra Torp,Theodor Wåhlin,Smygehamn,Trelleborg Municipality
Aneboda kyrka,Fredrik Lilljekvist,Aneboda,Växjö Municipality
Hovs kyrka,Samuel Enander,Hov,Båstad Municipality
Sjögestads kyrka,Edvard von Rothstein,Sjögestad,Linköping Municipality
Västra Vrams kyrka,Helgo Zettervall,Tollarp,Kristianstad Municipality
Hassle-Bösarps kyrka,Peter Boisen,Hassle-Bösarp,Skurup Municipality
