col0,col1,col2,col3,col4
Levitunturi,531,fell,Finland,Scandinavian Mountains
Korsatunturi,468,fell,Finland,Maanselkä
Sorsatunturi,628,fell,Finland,Maanselkä
Crinkle Crags,859,fell,United Kingdom,Lake District
Raise,883,fell,United Kingdom,Lake District
Loughrigg Fell,335,fell,United Kingdom,Lake District
Ill Crag,935,fell,United Kingdom,Southern Fells
Carron Crag,314,fell,United Kingdom,Lake District
Carl Side,746,fell,United Kingdom,Lake District
Binsey,447,fell,United Kingdom,Lake District
Bannerdale Crags,683,fell,United Kingdom,Lake District
