col0,col1,col2,col3,col4
Wheelchair tennis at the 2000 Summer Paralympics – Men's Doubles,Australia,wheelchair tennis,Paralympic sporting event,2000-01-01
Wheelchair tennis at the 1992 Summer Paralympics – Men's Doubles,Spain,wheelchair tennis,Paralympic sporting event,1992-01-01
Wheelchair basketball at the 1996 Summer Paralympics – Women,United States of America,basketball,Paralympic sporting event,1996-01-01
Wheelchair basketball at the 1996 Summer Paralympics – Men,United States of America,basketball,Paralympic sporting event,1996-01-01
Athletics at the 2015 Parapan American Games – Men's 400 metres T12,Canada,para athletics,Paralympic sporting event,2015-01-01
Athletics at the 2015 Parapan American Games – Men's 400 metres T11,Canada,para athletics,Paralympic sporting event,2015-01-01
Athletics at the 2016 Summer Paralympics – Men's high jump,Brazil,athletics,Paralympic sporting event,2016-01-01
Archery at the 1996 Summer Paralympics - Women's individual standing,United States of America,archery,Paralympic sporting event,1996-01-01
Archery at the 1996 Summer Paralympics - Men's individual standing,United States of America,archery,Paralympic sporting event,1996-01-01
Archery at the 1984 Summer Paralympics - Men's double advanced metric round tetraplegic,United States of America,archery,Paralympic sporting event,1984-01-01
Archery at the 1984 Summer Paralympics - Men's double advanced metric round team 1A-6,United States of America,archery,Paralympic sporting event,1984-01-01
Archery at the 1984 Summer Paralympics - Men's double advanced metric round paraplegic,United States of America,archery,Paralympic sporting event,1984-01-01
Athletics at the 1992 Summer Paralympics - Men's discus throw THS2,Spain,para athletics,Paralympic sporting event,1992-01-01
Athletics at the 1992 Summer Paralympics - Men's discus throw C7,Spain,para athletics,Paralympic sporting event,1992-01-01
