col0,col1,col2,col3,col4
The Story of Diana,Paris,Chambord,Château de Chambord,set of wall hangings
Story of Artemisia,Paris,Chambord,Château de Chambord,set of wall hangings
Arabesques with Borders of Birds,Brussels,Azay-le-Rideau,Château d'Azay-le-Rideau,set of wall hangings
The Story of Moses,Brussels,Chartres,Musée des Beaux-Arts de Chartres,set of wall hangings
The Story of Moses,Brussels,Châteaudun,Château de Châteaudun,set of wall hangings
The Story of Solomon,County of Flanders,Châteaudun,Château de Châteaudun,set of wall hangings
Scenes from the Legend of Saint Ursinus of Bourges,Tournai,Bourges,Musée du Berry,set of wall hangings
Four tapestries from the Story of the Emperor of China,Beauvais,Auxerre,Museum Leblanc-Duvernoy,set of wall hangings
Parable of the Prodigal Son,County of Flanders,Beaune,Hospices de Beaune,set of wall hangings
Bratislava tapestries,Mortlake,Bratislava,Primate's Palace,set of wall hangings
The Story of Diana,Paris,Chambord,Château de Chambord,tapestry series
Story of Artemisia,Paris,Chambord,Château de Chambord,tapestry series
