col0,col1,col2,col3,col4,col5,col6
My Bonnie,Cry for a Shadow,Tony Sheridan,Polydor Records,West Germany,1963-07-12,"45 RPM 7"" vinyl"
Je t'aime... moi non plus,Je t'aime… moi non plus,Jane Birkin,Royal Record,Malaysia,1969-01-01,"45 RPM 7"" vinyl"
Ready Steady Who,Circles,The Who,Reaction,United Kingdom,1966-11-11,"45 RPM 7"" vinyl"
Comme d'habitude / L'homme au traineau / La plus belle chose du monde,Comme d'habitude,Claude François,Disques Flèche,France,1967-11-01,"45 RPM 7"" vinyl"
Mon ange gardien / Ne m'oublie pas / Oui Oui Oui Oui / La marche des gosses,Ne m'oublie pas,Jean-Paul Mauric,Disques Festival,France,1959-01-01,"45 RPM 7"" vinyl"
Folle banderuola / Un disco e tu / Amorevole / Aiutatemi,Folle banderuola,Mina,Disques Festival,France,1962-01-01,"45 RPM 7"" vinyl"
Oui Oui Oui Oui,"Oui, oui, oui, oui",Jean Philippe,Barclay,France,1959-08-01,"45 RPM 7"" vinyl"
Comme d'habitude / L'homme au traineau / La plus belle chose du monde,Comme d'habitude,Claude François,Philips Records,France,1967-11-01,"45 RPM 7"" vinyl"
Poupée de cire poupée de son – 6e série,"Poupée de cire, poupée de son",France Gall,Philips Records,France,1965-03-01,"45 RPM 7"" vinyl"
6e série,Bubble Gum,Brigitte Bardot,Philips Records,France,1965-07-07,"45 RPM 7"" vinyl"
Mr. Gainsbourg,Comic Strip,Serge Gainsbourg,Philips Records,France,1967-07-08,"45 RPM 7"" vinyl"
