col0,col1,col2,col3
West Town,11.84,81432,Central Time Zone
Riverdale,8.7,6482,Central Time Zone
North Center,5.36,31867,Central Time Zone
Humboldt Park,9.32,56323,Central Time Zone
Hegewisch,12.38,9426,Central Time Zone
Greater Grand Crossing,9.22,32602,Central Time Zone
Calumet Heights,4.58,13812,Central Time Zone
Bridgeport,5.44,31925,Central Time Zone
Beverly,8.29,20034,Central Time Zone
Avondale,5.18,39262,Central Time Zone
Austin,18.54,98514,Central Time Zone
Auburn Gresham,9.76,48743,Central Time Zone
Ashburn,12.61,41081,Central Time Zone
