col0,col1,col2,col3,col4,col5
Hagen,urban district of North Rhine-Westphalia,Hagener Straßenbahn,Mayors for Peace,Germany,Regionalverband Ruhr
Heidelberg,urban municipality of Germany,Codex Palatinus Germanicus 324,Mayors for Peace,Germany,Karlsruhe Government Region
Oldenburg,urban municipality of Germany,Weser-Ems Halle,Mayors for Peace,Germany,Bremen/Oldenburg Metropolitan Region
Hagen,urban municipality of Germany,Hagener Straßenbahn,Mayors for Peace,Germany,Regionalverband Ruhr
Heidelberg,big city,Codex Palatinus Germanicus 324,Mayors for Peace,Germany,Karlsruhe Government Region
Oldenburg,big city,Weser-Ems Halle,Mayors for Peace,Germany,Bremen/Oldenburg Metropolitan Region
Hagen,big city,Hagener Straßenbahn,Mayors for Peace,Germany,Regionalverband Ruhr
Heidelberg,Luther city,Codex Palatinus Germanicus 324,Mayors for Peace,Germany,Karlsruhe Government Region
Oldenburg,college town,Weser-Ems Halle,Mayors for Peace,Germany,Bremen/Oldenburg Metropolitan Region
Heidelberg,residenz,Codex Palatinus Germanicus 324,Mayors for Peace,Germany,Karlsruhe Government Region
Hagen,Hanseatic city,Hagener Straßenbahn,Landschaftsverband Westfalen-Lippe,Germany,Regionalverband Ruhr
Oldenburg,major regional center,Weser-Ems Halle,Mayors for Peace,Germany,Bremen/Oldenburg Metropolitan Region
