col0,col1,col2,col3,col4,col5,col6
Kukur,Albania,UTC+01:00,Vreshtas,2560,Municipal unit of Albania,Gramsh District
Gjinar,Albania,UTC+01:00,Pobrat,3478,municipality of Albania,Elbasan District
Zavalinë,Albania,UTC+01:00,Jeronisht,1622,municipality of Albania,Elbasan District
Tregan,Albania,UTC+01:00,Bizhdan,3036,municipality of Albania,Elbasan District
Lurë,Albania,UTC+01:00,Lurë e Vjetër,1096,Municipal unit of Albania,Dibër District
Nikël,Albania,UTC+02:00,Qerekë,9518,Municipal unit of Albania,Durrës County
Shtiqën,Albania,Central European Time,Lumë,3438,municipality of Albania,Kukës municipality
Lurë,Albania,UTC+01:00,Lurë e Vjetër,1096,municipality of Albania,Dibër District
Nikël,Albania,UTC+02:00,Qerekë,9518,municipality of Albania,Durrës County
Bradashesh,Albania,UTC+01:00,Fikas,10700,Municipal unit of Albania,Elbasan District
Shtiqën,Albania,Central European Time,Lumë,3438,Municipal unit of Albania,Kukës municipality
Bradashesh,Albania,UTC+01:00,Fikas,10700,municipality of Albania,Elbasan District
