col0,col1,col2,col3
Bodé,10,Tendouck Arrondissement,village of Senegal
Bissine,15,Ziguinchor Department,village of Senegal
Baïla,17,Bignona Department,village of Senegal
Batinière,19,Loudia Ouolof Arrondissement,village of Senegal
Batinding-Diémé,21,Bignona Department,village of Senegal
Bassèré,30,Ziguinchor Department,village of Senegal
Bassire,19,Tendouck Arrondissement,village of Senegal
Baranlire,13,Bignona Department,village of Senegal
Baraka Patata,16,Niaguis Arrondissement,village of Senegal
Baraka Bounao,24,Niaguis Arrondissement,village of Senegal
Baraka Pakao,41,Niaguis Arrondissement,village of Senegal
