col0,col1,col2,col3,col4,col5,col6
NGC 4216,10.01,1784-04-17,[TSK2008] 1,William Herschel,16.5,13.1494
NGC 4526,9.6,1784-04-13,[TSK2008] 1,William Herschel,15,7.6991389
NGC 5023,12.1,1787-04-09,[T2015] nest 100491,William Herschel,6.05,44.0380222
NGC 4217,11.3,1788-01-01,[T2015] nest 100008,William Herschel,18.88,47.0917889
NGC 4762,10.1,1784-03-15,[T2015] nest 100002,William Herschel,22.6,11.2308
NGC 4452,11.98,1784-03-15,[T2015] nest 100002,William Herschel,15.6,11.7550566995985
NGC 4216,10.01,1784-04-17,[T2015] nest 100002,William Herschel,16.5,13.1494
NGC 4526,9.6,1784-04-13,[T2015] nest 100002,William Herschel,15,7.6991389
NGC 2613,10.42,1784-11-20,[CM2004] 8,William Herschel,23.99,-22.9736694
NGC 5170,10.79,1785-01-01,[CHM2007] LDC 955,William Herschel,25.59,-17.9664968847479
NGC 4762,10.1,1784-03-15,[CHM2007] LDC 904,William Herschel,22.6,11.2308
NGC 4452,11.98,1784-03-15,[CHM2007] LDC 904,William Herschel,15.6,11.7550566995985
NGC 4216,10.01,1784-04-17,[CHM2007] LDC 904,William Herschel,16.5,13.1494
