col0,col1,col2,col3,col4
2001 Europe Cup in Badminton,2002 Europe Cup in Badminton,Uppsala,2001-01-01,Europe Cup in badminton
1998 Europe Cup in Badminton,1999 Europe Cup in Badminton,Most,1998-01-01,Europe Cup in badminton
1996 Europe Cup in Badminton,1997 Europe Cup in Badminton,Haarlem,1996-01-01,Europe Cup in badminton
1999 Europe Cup in Badminton,2000 Europe Cup in Badminton,Dornbirn,1999-01-01,Europe Cup in badminton
1991 Europe Cup in Badminton,1992 Europe Cup in Badminton,Edegem,1991-01-01,Europe Cup in badminton
1994 Europe Cup in Badminton,1995 Europe Cup in Badminton,Most,1994-01-01,Europe Cup in badminton
1988 Europe Cup in Badminton,1989 Europe Cup in Badminton,Moscow,1988-01-01,Europe Cup in badminton
1985 Europe Cup in Badminton,1986 Europe Cup in Badminton,Mülheim an der Ruhr,1985-01-01,Europe Cup in badminton
1986 Europe Cup in Badminton,1987 Europe Cup in Badminton,Haarlem,1986-01-01,Europe Cup in badminton
1983 Europe Cup in Badminton,1984 Europe Cup in Badminton,Paris,1983-01-01,Europe Cup in badminton
