col0,col1,col2,col3
Hamburg,Small Brockhaus and Efron Encyclopedic Dictionary,Hamburger,Climate Alliance
Berlin,Small Brockhaus and Efron Encyclopedic Dictionary,Berliner,Climate Alliance
Hamburg,Jewish Encyclopedia of Brockhaus and Efron,Hamburger,Climate Alliance
Berlin,Jewish Encyclopedia of Brockhaus and Efron,Berliner,Climate Alliance
Hamburg,Sytin Military Encyclopedia,Hamburger,Climate Alliance
Berlin,Ottův slovník naučný,Berliner,Climate Alliance
Hamburg,Brockhaus and Efron Encyclopedic Dictionary,Hamburger,Climate Alliance
Berlin,Catholic Encyclopedia,Berliner,Climate Alliance
Hamburg,Small Brockhaus and Efron Encyclopedic Dictionary,Hamburger,IT-Planungsrat
Berlin,Small Brockhaus and Efron Encyclopedic Dictionary,Berliner,IT-Planungsrat
