col0,col1,col2,col3
Môtiers,Switzerland,6.42,Val-de-Travers
Jona,Switzerland,20.43,Rapperswil-Jona
Epauvillers,Switzerland,843,Clos du Doubs
Colombier,Switzerland,5.28,Echichens
Saint-Saphorin-sur-Morges,Switzerland,3.85,Echichens
Iseo,Switzerland,1.01,Bioggio
Röthenbach bei Herzogenbuchsee,Switzerland,204,Heimenhausen
Oberramsern,Switzerland,1.77,Messen
Willisau Stadt,Switzerland,3.37,Willisau
Willisau Land,Switzerland,38.32,Willisau
Goumoens-le-Jux,Switzerland,1.29,Canton of Vaud
Bussigny-sur-Oron,Switzerland,1.17,Canton of Vaud
Palézieux,Switzerland,5.77,Canton of Vaud
Sassel,Switzerland,3.35,Canton of Vaud
Oron-la-Ville,Switzerland,3.11,Canton of Vaud
