col0,col1,col2,col3
Amsterdam,Maritime exploration of Australia,Dutch East India Company,merchant vessel
Grootebroek,Maritime exploration of Australia,Dutch East India Company,merchant vessel
Texel,Maritime exploration of Australia,Dutch East India Company,merchant vessel
Utrecht,Maritime exploration of Australia,Dutch East India Company,merchant vessel
Galiasse,Maritime exploration of Australia,Dutch East India Company,merchant vessel
Tortelduif,Maritime exploration of Australia,Dutch East India Company,merchant vessel
Leiden,Maritime exploration of Australia,Dutch East India Company,merchant vessel
Unity,Maritime exploration of Australia,East India Company,merchant vessel
White Bear,Maritime exploration of Australia,East India Company,merchant vessel
Royal Exchange,Maritime exploration of Australia,East India Company,merchant vessel
Amsterdam,Maritime exploration of Australia,Dutch East India Company,merchant vessel
Dordrecht,Maritime exploration of Australia,Dutch East India Company,merchant vessel
Zeewolf,Maritime exploration of Australia,Dutch East India Company,merchant vessel
Mauritius,Maritime exploration of Australia,Dutch East India Company,merchant vessel
