col0,col1,col2,col3,col4
Schloss Fernstein,rocca,Denkmalgeschütztes Objekt,Austria,Nassereith
Ehrenberg Castle,rocca,Denkmalgeschütztes Objekt,Austria,Reutte
Rötteln Castle,rocca,Kulturdenkmal,Germany,Lörrach
Burgruine Mödling,rocca,Denkmalgeschütztes Objekt,Austria,Mödling
Burg Grub,rocca,Denkmalgeschütztes Objekt,Austria,Irnfritz-Messern
Dohna Castle,rocca,Kulturdenkmal,Germany,Dohna
Frankenstein Castle,rocca,Kulturdenkmal,Germany,Mühltal
Burgruine Dobra,rocca,Denkmalgeschütztes Objekt,Austria,Pölla
Aggstein Castle,rocca,Denkmalgeschütztes Objekt,Austria,Schönbühel-Aggsbach
Burg Lockenhaus,rocca,Denkmalgeschütztes Objekt,Austria,Lockenhaus
Burg Rappottenstein,rocca,Denkmalgeschütztes Objekt,Austria,Rappottenstein
Burg Plankenstein,rocca,Denkmalgeschütztes Objekt,Austria,Texingtal
Burg Raabs an der Thaya,rocca,Denkmalgeschütztes Objekt,Austria,Raabs an der Thaya
