col0,col1,col2,col3,col4
Brighton Pier,United Kingdom,Grade II* listed building or structure,Brighton,amusement park
Spit of the Vasilievsky Island,Russia,cultural heritage site in Russia,Saint Petersburg,square
Grand Pier,United Kingdom,Grade II listed building,Weston-Super-Mare,movie theater
Hastings Pier,United Kingdom,Grade II listed building,Hastings,theatre
Grand Pier,United Kingdom,Grade II listed building,Weston-Super-Mare,theatre
Busselton Jetty,Australia,State Registered Place,City of Busselton,heritage site
"Pier with Chinese Lions ""Chi Tza""",Russia,cultural heritage site in Russia,Saint Petersburg,cultural heritage site in Russia
Petrovskiy spusk pier,Russia,cultural heritage site in Russia,Saint Petersburg,cultural heritage site in Russia
Dvortsovaya pier,Russia,cultural heritage site in Russia,Saint Petersburg,cultural heritage site in Russia
Quay with Sphinxes,Russia,cultural heritage site in Russia,Saint Petersburg,cultural heritage site in Russia
