col0,col1,col2,col3,col4,col5,col6
1998 Irish Open Badminton Championships,open championship,1997 Irish Open Badminton Championships,1998-01-01,1999 Irish Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton
1997 Irish Open Badminton Championships,open championship,1996 Irish Open Badminton Championships,1997-01-01,1998 Irish Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton
1996 Irish Open Badminton Championships,open championship,1995 Irish Open Badminton Championships,1996-01-01,1997 Irish Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton
1995 Irish Open Badminton Championships,open championship,1994 Irish Open Badminton Championships,1995-01-01,1996 Irish Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton
1994 Irish Open Badminton Championships,open championship,1993 Irish Open Badminton Championships,1994-01-01,1995 Irish Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton
1993 Irish Open Badminton Championships,open championship,1992 Irish Open Badminton Championships,1993-01-01,1994 Irish Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton
1992 Irish Open Badminton Championships,open championship,1991 Irish Open Badminton Championships,1992-01-01,1993 Irish Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton
1990 Irish Open Badminton Championships,open championship,1990 Irish Open Badminton Championships,1990-01-01,1991 Irish Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton
1968 Irish Open Badminton Championships,open championship,1967 Irish Open Badminton Championships,1968-01-01,1969 Irish Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton
1927 Irish Open Badminton Championships,open championship,1926 Irish Open Badminton Championships,1927-01-01,1928 Irish Open Badminton Championships,WikiProject Badminton/tournament focus list,badminton
