col0,col1,col2,col3,col4
bicarbonate ion,60.993,Homo sapiens,carbonic acid,carbon oxoanion
aldehydo-L-iduronate,193.034828,Homo sapiens,L-iduronic acid,uronate
linoleate,279.232405,Homo sapiens,linoleic acid,polyunsaturated fatty acid anion
trans-caffeate,179.034,Homo sapiens,trans-caffeic acid,carboxylate anion
elaidate,281.248055,Homo sapiens,elaidic acid,carboxylate anion
acrylate,71.013,Homo sapiens,acrylic acid,carboxylate anion
glyoxylate,72.992569,Homo sapiens,glyoxylic acid,carboxylate anion
oleate,281.248055,Homo sapiens,oleic acid,carboxylate anion
glycolate anion,75.008219,Homo sapiens,glycolic acid,carboxylate anion
decanoate,171.138505,Homo sapiens,capric acid,carboxylate anion
phosphoenolpyruvate,166.974549,Homo sapiens,2-(phosphonooxy)-2-propenoic acid,carboxylate anion
1-pyrroline-2-carboxylate,112.039853,Homo sapiens,1-pyrroline-2-carboxylic acid,carboxylate anion
