col0,col1,col2,col3,col4,col5
Vohipaho,27,commune of Madagascar,Vangaindrano,Madagascar,UTC+03:00
Vohindava,11,commune of Madagascar,Vohipeno (district),Madagascar,UTC+03:00
Vohimena,808,commune of Madagascar,Amparafaravola District,Madagascar,UTC+03:00
"Vohimasy, Farafangana",14,commune of Madagascar,Farafangana,Madagascar,UTC+03:00
Vohimary,200,commune of Madagascar,Vondrozo,Madagascar,UTC+03:00
Vohimanga,565,commune of Madagascar,Bekily District,Madagascar,UTC+03:00
Vohimalaza,20,commune of Madagascar,Vangaindrano,Madagascar,UTC+03:00
"Vohilengo, Farafangana",17,commune of Madagascar,Farafangana,Madagascar,UTC+03:00
"Vohilava, Nosy Varika",74,commune of Madagascar,Nosy Varika,Madagascar,UTC+03:00
Vohiboreka,161,commune of Madagascar,Vondrozo,Madagascar,UTC+03:00
Vodiriana,569,commune of Madagascar,Moramanga District,Madagascar,UTC+03:00
