col0,col1,col2,col3
Chinatown,United States of America,historic district,Honolulu
Asian Pacific Thematic Historic District,United States of America,historic district,San Diego
Seattle Chinatown-International District,United States of America,historic district,Seattle
Chinatown,United States of America,"neighborhood of Washington, D.C.","Washington, D.C."
Nagasaki Chinatown,Japan,toponym,Nagasaki
Chinatown,United States of America,neighborhood in Boston,Boston
Cholon,Vietnam,quarter,Ho Chi Minh City
Chinatown,United Kingdom,area of London,City of Westminster
Sunset District,United States of America,neighborhood of San Francisco,San Francisco
Chinatown,United States of America,neighborhood of San Francisco,San Francisco
Glodok,Indonesia,kelurahan,Taman Sari
Ikebukuro,Japan,gay village,Toshima-ku
Barrio Chino,Peru,neighborhood,Lima
Chinatown,Canada,neighborhood,Lethbridge
