col0,col1,col2,col3,col4,col5,col6
NGC 4242,0.00176,184.3757701350042,-1.254,galaxy,[T2015] nest 120008,William Herschel
NGC 4235,0.00742,184.2911850951532,-2.587,galaxy,Virgo Cluster,William Herschel
NGC 4037,0.00306,180.348583181569,-0.041,galaxy,Virgo Cluster,William Herschel
NGC 4032,0.00424,180.1368101627755,-0.554,galaxy,Virgo Cluster,William Herschel
Messier 61,0.00523,185.4788646454377,0.509,Seyfert 2 galaxy,Virgo Cluster,Barnaba Oriani
NGC 14,0.00289,2.19344911076,-8.512,infrared source,[TSK2008] 1211,William Herschel
Messier 61,0.00523,185.4788646454377,0.509,infrared source,Virgo Cluster,Barnaba Oriani
NGC 14,0.00289,2.19344911076,-8.512,HI (21cm) source,[TSK2008] 1211,William Herschel
Messier 61,0.00523,185.4788646454377,0.509,HI (21cm) source,Virgo Cluster,Barnaba Oriani
NGC 14,0.00289,2.19344911076,-8.512,interacting galaxies,[TSK2008] 1211,William Herschel
