col0,col1,col2,col3
"Berga, Haninge Municipality",Haninge Municipality,Sweden,château
Funchal City Hall,Sé,Portugal,official residence
Solar Ferrão,Salvador,Brazil,art museum
Solar do Jambeiro,Niterói,Brazil,museum
Monjardim Manor House,Vitória,Brazil,museum
Manor of the Marquesa de Santos,São Paulo,Brazil,museum
Quinta da Macieirinha romantic museum,Lordelo do Ouro e Massarelos,Portugal,museum
Museu Allen,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Portugal,museum
Solar da Rede,Mesão Frio (Santo André),Portugal,hotel
Stora Nyckelviken,Nacka Municipality,Sweden,sommarvilla
Lyckås,Jönköping Municipality,Sweden,seat farm
Skogaholm manor,Stockholm Municipality,Sweden,historic house museum
Stora Nyckelviken,Nacka Municipality,Sweden,holiday home
