col0,col1,col2,col3
Vallée du Bandama Region,Ivory Coast,238,Lacs Region
N'zi-Comoé,Ivory Coast,164,Lacs Region
Marahoué Region,Ivory Coast,183,Lacs Region
Fromager,Ivory Coast,236,Lacs Region
Lagunes region,Ivory Coast,46,Lacs Region
Haut-Sassandra,Ivory Coast,253,Moyen-Cavally
Dix-Huit Montagnes,Ivory Coast,240,Moyen-Cavally
Bas-Sassandra Region,Ivory Coast,139,Moyen-Cavally
Lagunes region,Ivory Coast,46,Sud-Comoé
Moyen-Comoé,Ivory Coast,147,Sud-Comoé
Vallée du Bandama Region,Ivory Coast,238,N'zi-Comoé
Lacs Region,Ivory Coast,138,N'zi-Comoé
Lagunes region,Ivory Coast,46,N'zi-Comoé
Agnéby,Ivory Coast,99,N'zi-Comoé
