col0,col1,col2,col3,col4
Tablet-AO 21091,Forgotten Kingdoms: From the Hittite Empire to the Arameans,France,item of collection or exhibition,clay
Sphinx-AO 8190,Forgotten Kingdoms: From the Hittite Empire to the Arameans,France,item of collection or exhibition,basalt
relief with soldiers storming fortifications-AO 2255,Forgotten Kingdoms: From the Hittite Empire to the Arameans,France,item of collection or exhibition,alabaster
Plaque with a goddess and a lion-AM 941,Forgotten Kingdoms: From the Hittite Empire to the Arameans,France,item of collection or exhibition,gold
Orthostat fragment-AO 10886,Forgotten Kingdoms: From the Hittite Empire to the Arameans,France,item of collection or exhibition,basalt
Orthostat fragment Astitarhunza-AO 10829,Forgotten Kingdoms: From the Hittite Empire to the Arameans,France,item of collection or exhibition,basalt
Servants carrying weapons-C.212,Forgotten Kingdoms: From the Hittite Empire to the Arameans,United Kingdom,item of collection or exhibition,plaster
Servant carrying weapons-C.148,Forgotten Kingdoms: From the Hittite Empire to the Arameans,United Kingdom,item of collection or exhibition,plaster
Twin lion column cast-C30,Forgotten Kingdoms: From the Hittite Empire to the Arameans,United Kingdom,item of collection or exhibition,plaster
Door fragment-1879.0819.1,Forgotten Kingdoms: From the Hittite Empire to the Arameans,United Kingdom,item of collection or exhibition,basalt
Seated man-MFA Boston 1996.336,Forgotten Kingdoms: From the Hittite Empire to the Arameans,United States of America,item of collection or exhibition,andesite
Man climbing a palm tree-British Museum 1920.1211.350,Forgotten Kingdoms: From the Hittite Empire to the Arameans,United Kingdom,item of collection or exhibition,limestone
