col0,col1,col2,col3,col4,col5
1953 Icelandic Badminton Championships,Reykjavík,Iceland,national championship,1953 Icelandic Badminton Championships – Mixed doubles,1953-01-01
1952 Icelandic Badminton Championships,Reykjavík,Iceland,national championship,1952 Icelandic Badminton Championships – Mixed doubles,1952-01-01
1951 Icelandic Badminton Championships,Reykjavík,Iceland,national championship,1951 Icelandic Badminton Championships – Mixed doubles,1951-01-01
1950 Icelandic Badminton Championships,Reykjavík,Iceland,national championship,1950 Icelandic Badminton Championships – Mixed doubles,1950-01-01
2012 Icelandic Badminton Championships,Reykjavík,Iceland,national championship,2012 Icelandic Badminton Championships – Women's doubles,2012-01-01
2011 Icelandic Badminton Championships,Reykjavík,Iceland,national championship,2011 Icelandic Badminton Championships – Women's doubles,2011-01-01
2010 Icelandic Badminton Championships,Reykjavík,Iceland,national championship,2010 Icelandic Badminton Championships – Women's doubles,2010-01-01
2008 Icelandic Badminton Championships,Reykjavík,Iceland,national championship,2008 Icelandic Badminton Championships – Women's doubles,2008-01-01
1969 Icelandic Badminton Championships,Reykjavík,Iceland,national championship,1969 Icelandic Badminton Championships – Women's doubles,1969-01-01
1962 Icelandic Badminton Championships,Reykjavík,Iceland,national championship,1962 Icelandic Badminton Championships – Women's doubles,1962-01-01
1961 Icelandic Badminton Championships,Reykjavík,Iceland,national championship,1961 Icelandic Badminton Championships – Women's doubles,1961-01-01
1960 Icelandic Badminton Championships,Reykjavík,Iceland,national championship,1960 Icelandic Badminton Championships – Women's doubles,1960-01-01
1959 Icelandic Badminton Championships,Reykjavík,Iceland,national championship,1959 Icelandic Badminton Championships – Women's doubles,1959-01-01
1958 Icelandic Badminton Championships,Reykjavík,Iceland,national championship,1958 Icelandic Badminton Championships – Women's doubles,1958-01-01
