col0,col1,col2,col3
2014 Rakuten Japan Open Tennis Championships – Doubles,Pierre-Hugues Herbert,Women's Tennis Association,Japan
2014 Rakuten Japan Open Tennis Championships – Singles,Kei Nishikori,Women's Tennis Association,Japan
2015 Shenzhen Open – Doubles,Lyudmyla Kichenok,Women's Tennis Association,People's Republic of China
2015 Shenzhen Open – Singles,Simona Halep,Women's Tennis Association,People's Republic of China
2006 Orange Prokom Open – Singles,Nikolay Davydenko,Women's Tennis Association,Poland
2015 Rakuten Japan Open Tennis Championships – Doubles,Raven Klaasen,Women's Tennis Association,Japan
2015 Rakuten Japan Open Tennis Championships – Singles,Stan Wawrinka,Women's Tennis Association,Japan
1997 Waldbaum's Hamlet Cup – Doubles,Marcos Ondruska,Women's Tennis Association,United States of America
2014 Copa Colsanitas – Singles,Caroline Garcia,Women's Tennis Association,Colombia
2014 Copa Colsanitas – Doubles,Lara Arruabarrena,Women's Tennis Association,Colombia
2014 Monterrey Open – Doubles,Darija Jurak,Women's Tennis Association,Mexico
2014 Monterrey Open – Singles,Ana Ivanovic,Women's Tennis Association,Mexico
2014 BNP Paribas Katowice Open – Doubles,Olga Savchuk,Women's Tennis Association,Poland
2014 BNP Paribas Katowice Open – Singles,Alizé Cornet,Women's Tennis Association,Poland
2014 Brasil Tennis Cup – Doubles,Anabel Medina Garrigues,Women's Tennis Association,Brazil
