col0,col1,col2,col3,col4
2018 Scheldeprijs,1.HC,Pascal Ackermann,road bicycle racing,200.4
2017 Scheldeprijs,1.HC,Marcel Kittel,road bicycle racing,202
2016 Scheldeprijs,1.HC,André Greipel,road bicycle racing,207.8
2006 Scheldeprijs,1.HC,Tom Boonen,road bicycle racing,200
1980 Scheldeprijs,Scheldeprijs,Jan Raas,road bicycle racing,250
2018 Scheldeprijs,Scheldeprijs,Pascal Ackermann,road bicycle racing,200.4
1999 Scheldeprijs,Scheldeprijs,Erik Zabel,road bicycle racing,201
1998 Scheldeprijs,Scheldeprijs,Servais Knaven,road bicycle racing,203
1997 Scheldeprijs,Scheldeprijs,Erik Zabel,road bicycle racing,202
2017 Scheldeprijs,Scheldeprijs,Marcel Kittel,road bicycle racing,202
2016 Scheldeprijs,Scheldeprijs,André Greipel,road bicycle racing,207.8
2015 Scheldeprijs,Scheldeprijs,Alexander Kristoff,road bicycle racing,200
2013 Scheldeprijs,Scheldeprijs,Mark Cavendish,road bicycle racing,202.2
2001 Scheldeprijs,Scheldeprijs,Kurt Asle Arvesen,road bicycle racing,208
