col0,col1,col2,col3,col4,col5
Harrisburg,30.727458,1719-01-01,United States of America,state or insular area capital in the United States,UTC−05:00
Nanticoke,3.54,1874-01-01,United States of America,city of Pennsylvania,UTC−04:00
Lock Haven,2.67,1769-01-01,United States of America,city of Pennsylvania,Eastern Time Zone
Hazleton,6.01,1857-01-05,United States of America,city of Pennsylvania,UTC−04:00
Pittston,1.71,1853-04-30,United States of America,city of Pennsylvania,Eastern Time Zone
Parker,0.96,1797-01-01,United States of America,city of Pennsylvania,Eastern Time Zone
New Castle,8.53,1802-01-01,United States of America,city of Pennsylvania,Eastern Time Zone
Clairton,3.02,1903-04-12,United States of America,city of Pennsylvania,Eastern Time Zone
Connellsville,5.921711,1806-03-01,United States of America,city of Pennsylvania,Eastern Time Zone
Johnstown,6.09,1770-01-01,United States of America,city of Pennsylvania,Eastern Time Zone
Easton,12.57921,1752-01-01,United States of America,city of Pennsylvania,Eastern Time Zone
Pottsville,10.788898,1806-01-01,United States of America,city of Pennsylvania,Eastern Time Zone
Butler,7.041295,1802-01-01,United States of America,city of Pennsylvania,Eastern Time Zone
Williamsport,24.42,1769-01-01,United States of America,city of Pennsylvania,Eastern Time Zone
Arnold,0.82,1781-01-01,United States of America,city of Pennsylvania,Eastern Time Zone
