col0,col1,col2,col3,col4
Tabayama,Japan,101.3,518,village of Japan
Neba,Japan,89.97,863,village of Japan
Tenryū,Japan,109.44,1176,village of Japan
Tobishima,Japan,22.42,4585,village of Japan
Takagi,Japan,66.61,6077,village of Japan
Takayama,Japan,64.18,3457,village of Japan
Shōwa,Japan,64.14,7049,village of Japan
Shimokitayama,Japan,133.39,774,village of Japan
Ōshika,Japan,248.28,961,village of Japan
Shirakawa,Japan,356.64,1517,village of Japan
Minamiyamashiro,Japan,64.11,2427,village of Japan
Shintō,Japan,27.92,14319,village of Japan
Katashina,Japan,392.01,4002,village of Japan
