col0,col1,col2,col3,col4
Dominus,male,priest,cosmic entity,reality warping
Ms. Gsptlsnz,female,gambler,cosmic entity,reality warping
Dominus,male,priest,fictional extraterrestrial,reality warping
Ms. Gsptlsnz,female,gambler,fictional extraterrestrial,reality warping
First of the Fallen,male,ruler,comics character,psychokinesis
Dominus,male,priest,comics character,reality warping
Ms. Gsptlsnz,female,gambler,comics character,reality warping
Bekka,female,superhero,superhero,superhuman strength
Krona,male,fictional mass murderer,superhero film character,telepathy
Parallax,male,herald,superhero film character,body hopping
Krona,male,fictional mass murderer,supervillain,telepathy
Parallax,male,herald,supervillain,body hopping
