col0,col1,col2,col3,col4,col5,col6
cats and chickens making music,plaster,1950-01-01,public art,canton of Bern,Category:Public art in Bern,sgraffito
zodiac signs,metal,1949-01-01,public art,Bern,Category:Public art in Bern,mural
cats and chickens making music,plaster,1950-01-01,public art,canton of Bern,Category:Public art in Bern,mural
zodiac signs,metal,1949-01-01,public art,Bern,Category:Public art in Bern,clock
the good samaritan,plaster,1949-01-01,public art,Bern,Tiefenauspital,sgraffito
the four seasons,plaster,1949-01-01,public art,Bern,Category:Public art in Bern,sgraffito
untitled,plaster,1961-01-01,public art,Bern,Category:Public art in Bern,sgraffito
untitled,plaster,1950-01-01,public art,Bern,Category:Public art in Bern,sgraffito
zodiac signs,metal,1949-01-01,public art,Bern,Category:Public art in Bern,sgraffito
the good samaritan,plaster,1949-01-01,public art,Bern,Tiefenauspital,mural
the four seasons,plaster,1949-01-01,public art,Bern,Category:Public art in Bern,mural
untitled,plaster,1961-01-01,public art,Bern,Category:Public art in Bern,mural
untitled,plaster,1950-01-01,public art,Bern,Category:Public art in Bern,mural
zodiac signs,plaster,1949-01-01,public art,Lorraine,Category:Public art in Bern,mural
