col0,col1,col2,col3
Umeå City,Umeå,Umeå Municipality,1970-12-31
Stockholm City,Stockholm,Stockholm Municipality,1970-12-31
Villstads municipality,Smålandsstenar,Gislaved Municipality,1973-12-31
Södra Mo municipality,Hestra,Gislaved Municipality,1973-12-31
Sorunda Rural Municipality,Sorunda,Nynäshamn Municipality,1973-12-31
Tranås Town,Tranås,Tranås Municipality,1970-12-31
Vimmerby Town,Vimmerby,Vimmerby Municipality,1970-12-31
Veberöd Municipality,Veberöd,Lund Municipality,1973-12-31
Södra Sandby municipality,Södra Sandby,Lund Municipality,1973-12-31
Stöde Municipality,Stöde,Sundsvall Municipality,1973-12-31
