col0,col1,col2,col3
Palau,PW,120,Alliance of Small Island States
Maldives,🇲🇻,230,International Telecommunication Union
Federated States of Micronesia,FM,120,"African, Caribbean and Pacific Group of States"
Maldives,🇲🇻,230,International Bank for Reconstruction and Development
Federated States of Micronesia,FM,120,International Bank for Reconstruction and Development
Taiwan,ROC,110,Asian Development Bank
Maldives,🇲🇻,230,Asian Development Bank
Federated States of Micronesia,FM,120,Asian Development Bank
Taiwan,ROC,110,Asia-Pacific Economic Cooperation
Maldives,🇲🇻,230,Organisation of Islamic Cooperation
