col0,col1,col2,col3,col4,col5,col6
Ambato-Boeni,Madagascar,8005,Boeny,UTC+03:00,district of Madagascar,Mahajanga
Faratsiho District,Madagascar,1856.87,Vakinankaratra,UTC+03:00,district of Madagascar,Faratsiho
Ambatolampy District,Madagascar,1651.14,Vakinankaratra,UTC+03:00,district of Madagascar,Ambatolampy
Soavinandriana,Madagascar,1856,Itasy,UTC+03:00,district of Madagascar,Soavinandriana
Marolambo,Madagascar,3764,Atsinanana,UTC+03:00,district of Madagascar,Marolambo
Mahanoro,Madagascar,3857,Atsinanana,UTC+03:00,district of Madagascar,Mahanoro
Fenoarivobe,Madagascar,7761,Bongolava,UTC+03:00,district of Madagascar,Fenoarivobe
Farafangana,Madagascar,4763,Atsimo-Atsinanana,UTC+03:00,district of Madagascar,Farafangana
Betroka,Madagascar,13315,Anosy,UTC+03:00,district of Madagascar,Betroka
Belon'i Tsiribihina,Madagascar,8037.88,Menabe,UTC+03:00,district of Madagascar,Belon'i Tsiribihina
Beloha,Madagascar,4669,Androy,UTC+03:00,district of Madagascar,Beloha
Ikalamavony,Madagascar,9824,Haute Matsiatra,UTC+03:00,district of Madagascar,Ikalamavony
