col0,col1,col2,col3,col4
villa Dietz-Monnin,2,1892-01-01,rue Parent-de-Rosan,villa
villa Guibert,5,1895-01-01,rue de la Tour,private road
villa Flore,10,1909-01-01,avenue Mozart,private road
villa Dufresne,4,1885-01-01,boulevard Murat,private road
villa Cheysson,2.3,1887-01-01,avenue Georges-Risler,private road
villa Amalia,3,1892-01-01,rue de la Liberté,private road
villa Adrienne-Simon,6.5,1931-01-01,rue Daguerre,private road
villa Adrienne,4.6,1896-01-01,avenue du Général-Leclerc,private road
villa Dietz-Monnin,2,1892-01-01,rue Parent-de-Rosan,private road
villa Claude-Monet,4.8,1928-01-01,rue François-Pinton,street
villa de l'Ermitage,2,1812-01-01,cité Leroy,villa
villa de l'Astrolabe,10,1824-01-01,rue de Vaugirard,villa
villa de Lorraine,3,1926-01-01,rue de la Liberté,villa
villa de Cronstadt,3,1893-01-01,rue Miguel-Hidalgo,villa
villa d'Hauterive,3,1889-01-01,rue Miguel-Hidalgo,villa
