col0,col1,col2,col3
GN 08.56.4.02,134.522541686299,7.388,0.3449
TYC 6542-2459-1,111.1294116447071,12.19,1.1193
TYC 6542-262-1,111.0040645882504,12.13,0.7552
TYC 6542-2915-1,110.966219886793,12.38,0.7038
2MASX J09205077-4100204,140.2117026553084,11.765,0.9938
TYC 8979-1861-1,185.6762545549898,10.47,0.6784
BD+61 2292,335.801089574393,10.04,1.1154
HD 239856,331.8208227674669,8.59,0.6404
BD+46 3471,328.1420801617129,10.15,1.2899
HD 206887,325.9048579649878,8.06,1.3568
HD 206135,324.2377259406411,8.27,1.0212
