col0,col1,col2,col3,col4
Southwestern Proving Ground Building No. 5,Hempstead County,259 Hempstead County Road 279,military building,place listed on the National Register of Historic Places
James Bute Company Warehouse,Houston,711 William Street,warehouse,place listed on the National Register of Historic Places
Security Storage and Safe Deposit Company Warehouse,Norfolk,517-523 Front Street,warehouse,place listed on the National Register of Historic Places
Southwestern Proving Ground Building No. 5,Hempstead County,259 Hempstead County Road 279,warehouse,place listed on the National Register of Historic Places
Virginia Can Company-S.H. Heironimus Warehouse,Roanoke,315 Albemarle SE,warehouse,NRHP contributing property
Ford Warehouse,Omaha,1024 Dodge Street,warehouse,place listed on the National Register of Historic Places
Beebe and Runyan Furniture Showroom and Warehouse,Omaha,105 South 9th Street,warehouse,place listed on the National Register of Historic Places
Virginia Can Company-S.H. Heironimus Warehouse,Roanoke,315 Albemarle SE,factory,NRHP contributing property
Union Bond Store,City of Sydney,"47 George Street, The Rocks NSW 2000",bank building,Heritage Act - State Heritage Register
Benjamin's Store,Victoria,23 Percy Street Portland,industrial laundry,listed on the Victorian Heritage Register
