col0,col1,col2,col3,col4,col5
2005 Grand Prix de Fourmies,2005-09-11,2005 UCI Europe Tour,Robbie McEwen,Robbie McEwen,44.322
2006 Grand Prix de Fourmies,2006-09-10,2005–06 UCI Europe Tour,Michael Albasini,Philippe Gilbert,43.245
2008 Omloop Het Volk,2008-03-01,2007–08 UCI Europe Tour,Nick Nuyens,Philippe Gilbert,40.417
2006 Grand Prix de Fourmies,2006-09-10,2005–06 UCI Europe Tour,Adrián Palomares,Philippe Gilbert,43.245
2008 Omloop Het Volk,2008-03-01,2007–08 UCI Europe Tour,Philippe Gilbert,Philippe Gilbert,40.417
2006 Grand Prix de Fourmies,2006-09-10,2005–06 UCI Europe Tour,Philippe Gilbert,Philippe Gilbert,43.245
2008 Omloop Het Volk,2008-03-01,2007–08 UCI Europe Tour,Thor Hushovd,Philippe Gilbert,40.417
2006 Scheldeprijs,2006-04-12,2005–06 UCI Europe Tour,Tom Boonen,Tom Boonen,44.28
2008 Omloop Het Volk,2008-03-01,2007–08 UCI Europe Tour,Thor Hushovd,Thor Hushovd,40.417
2016 Cadel Evans Great Ocean Road Race,2016-01-31,2016 UCI Oceania Tour,Patrick Lane,Niccolò Bonifazio,42.591
2016 Grand Prix de Fourmies,2016-09-04,2016 UCI Europe Tour,Marcel Kittel,Marcel Kittel,42.629
2017 Tour de l'Eurométropole,2017-10-01,2017 UCI Europe Tour,Anthony Turgis,Daniel McLay,43.467
2017 Tre Valli Varesine,2017-10-03,2017 UCI Europe Tour,Thibaut Pinot,Fabio Aru,40.03
