col0,col1,col2,col3,col4,col5
WrestleMania 35,wrestling event,WWE Raw,WWE,Money in the Bank (2019),United States of America
WWE Greatest Royal Rumble,wrestling event,WWE Raw,WWE,Backlash (2018),Saudi Arabia
NXT TakeOver: New Orleans,wrestling event,WWE NXT,WWE,WrestleMania 34,United States of America
Elimination Chamber,wrestling event,WWE Raw,WWE,Fastlane (2018),United States of America
Royal Rumble,wrestling event,WWE Raw,WWE,Elimination Chamber (2018),United States of America
NXT TakeOver: Philadelphia,wrestling event,WWE NXT,WWE,Royal Rumble,United States of America
Clash of Champions,wrestling event,WWE SmackDown,WWE,NXT TakeOver: Philadelphia,United States of America
NXT TakeOver: WarGames,wrestling event,WWE NXT,WWE,Survivor Series (2017),United States of America
Hell in a Cell,wrestling event,WWE SmackDown,WWE,"TLC: Tables, Ladders & Chairs (2017)",United States of America
No Mercy,wrestling event,WWE Raw,WWE,Hell in a Cell (2017),United States of America
