col0,col1,col2,col3
Kremlin Armoury,military museum,Russia,New Encyclopedic Dictionary
Forchtenstein Castle,military museum,Austria,Kultur Burgenland
Australian War Memorial,military museum,Australia,Survey of GLAM open access policy and practice
Auckland War Memorial Museum,military museum,New Zealand,Survey of GLAM open access policy and practice
Ambras Castle,cultural property,Austria,Brockhaus and Efron Encyclopedic Dictionary
Forchtenstein Castle,art museum,Austria,Kultur Burgenland
Ambras Castle,art museum,Austria,Brockhaus and Efron Encyclopedic Dictionary
Auckland War Memorial Museum,museum,New Zealand,Survey of GLAM open access policy and practice
Forchtenstein Castle,castle,Austria,Kultur Burgenland
Ambras Castle,castle,Austria,Brockhaus and Efron Encyclopedic Dictionary
Loevestein Castle,national museum,Netherlands,Survey of GLAM open access policy and practice
Magersfontein,military museum,South Africa,Sytin Military Encyclopedia
"Military Historical Museum of Artillery, Engineers and Signal Corps",military museum,Russia,Brockhaus and Efron Encyclopedic Dictionary
Loevestein Castle,military museum,Netherlands,Survey of GLAM open access policy and practice
Royal Armoury,cultural property,Sweden,Survey of GLAM open access policy and practice
