col0,col1,col2,col3,col4,col5
canton of Auxonne,Poncey-lès-Athée,canton of France,23403,France,arrondissement of Dijon
canton of Chenôve,Chenôve,canton of France,19258,France,arrondissement of Dijon
canton of Scey-sur-Saône-et-Saint-Albin,Clans,canton of France (until 2015),12488,France,arrondissement of Vesoul
canton of Guise,Guise,canton of France (until 2015),23540,France,Aisne
canton of Château-Thierry,Étampes-sur-Marne,canton of France (until 2015),27733,France,arrondissement of Château-Thierry
canton of Fontaine-lès-Dijon,Saint-Julien,canton of France (until 2015),26881,France,arrondissement of Dijon
canton of Auxonne,Poncey-lès-Athée,canton of France (until 2015),23403,France,arrondissement of Dijon
canton of Chenôve,Chenôve,canton of France (until 2015),19258,France,arrondissement of Dijon
canton of Plancoët,Landébia,canton of France,19008,France,arrondissement of Dinan
canton of Saint-Pons-de-Thomières,Saint-Vincent-d'Olargues,canton of France,34545,France,arrondissement of Béziers
canton of Gannat,Biozat,canton of France (until 2015),19821,France,arrondissement of Montluçon
canton of Plancoët,Landébia,canton of France (until 2015),19008,France,arrondissement of Dinan
canton of Saint-Pons-de-Thomières,Saint-Vincent-d'Olargues,canton of France (until 2015),34545,France,arrondissement of Béziers
canton of Mareuil-sur-Lay-Dissais,Moutiers-sur-le-Lay,canton of France,33062,France,arrondissement of La Roche-sur-Yon
