col0,col1,col2,col3,col4,col5
"Westeinde 14, Wezup",Netherlands,farmhouse,Westeinde,Wezup,Rijksmonument
"Oud Aalden 19, Aalden",Netherlands,farmhouse,Oud Aalden,Aalden,Rijksmonument
"Oud Aalden 5, Aalden",Netherlands,farmhouse,Oud Aalden,Aalden,Rijksmonument
"Klooster 17-19, Zweeloo",Netherlands,farmhouse,Klooster,Zweeloo,Rijksmonument
"Hoogeveenseweg 21, Zuidwolde",Netherlands,farmhouse,Hoogeveenseweg,Zuidwolde,Rijksmonument
Garsthuizerweg 3,Netherlands,farmhouse,Garsthuizerweg,Zeerijp,Rijksmonument
long brick farmhouse,Netherlands,farmhouse,Kerkstraat,Almkerk,Rijksmonument
"Almweg 9, Almkerk",Netherlands,farmhouse,Almweg,Almkerk,Rijksmonument
"Lange Leane 14, Workum",Netherlands,farmhouse,Lange Leane,Workum,Rijksmonument
"Garderenseweg 65, Uddel",Netherlands,farmhouse,Garderenseweg,Uddel,Rijksmonument
