col0,col1,col2,col3
Kingdom of Saxony,state in the Confederation of the Rhine,Confederation of the Rhine,1918-01-01
Principality of Leyen,Napoleonic client state,Confederation of the Rhine,1814-01-01
Duchy of Mecklenburg-Schwerin,state in the Holy Roman Empire,Holy Roman Empire,1815-01-01
Grand Duchy of Würzburg,state in the Holy Roman Empire,Confederation of the Rhine,1814-01-01
Saxe-Eisenach,state in the Holy Roman Empire,Holy Roman Empire,1809-01-01
Saxe-Weimar-Eisenach,state in the Holy Roman Empire,Confederation of the Rhine,1918-01-01
Principality of Lippe,former administrative territorial entity,Holy Roman Empire,1918-01-01
Principality of Reuss-Gera,former administrative territorial entity,Holy Roman Empire,1918-01-01
Grand Duchy of Würzburg,historical country,Confederation of the Rhine,1814-01-01
Duchy of Oldenburg,historical country,Holy Roman Empire,1810-01-01
Anhalt-Bernburg,historical country,Holy Roman Empire,1863-01-01
Schaumburg-Lippe,historical country,Holy Roman Empire,1977-01-01
Grand Duchy of Baden,historical country,Confederation of the Rhine,1918-01-01
Kingdom of Westphalia,historical country,Confederation of the Rhine,1813-01-01
