col0,col1,col2,col3,col4,col5,col6
Dharmavaram,UTC+05:30,40.5,345,59624,Dharmavaram mandal,India
Kadiri,UTC+05:30,25.88,504,45054,Kadiri mandal,India
Nandyala,UTC+05:30,28.88,203,99998,Nandyal mandal,India
Adoni,UTC+05:30,106.4,435,92889,Adoni mandal,India
Venkatagiri,UTC+05:30,25.43,60,26556,Venkatagiri mandal,India
Kavali,UTC+05:30,22.95,20,45190,Kavali mandal,India
Rayachoti,UTC+05:30,39.78,379,44717,Rayachoti mandal,India
Amalapuram,UTC+05:30,7.2,3,26746,Amalapuram mandal,India
Mandapeta,UTC+05:30,21.65,12,28483,Mandapeta mandal,India
"Ramachandrapuram, East Godavari",UTC+05:30,13.98,9,22113,Ramachandrapuram mandal,India
Puttur,UTC+05:30,31.89,143,27075,Puttur mandal,India
"Parvathipuram, Andhra Pradesh",UTC+05:30,7.24,120,27033,Parvathipuram mandal,India
