col0,col1,col2,col3
Berlin,urban district of Berlin,34,Havel
Gornja Radgona,town divided by border,206,Mur
Görlitz,town divided by border,201,Lusatian Neisse
Frankfurt,town divided by border,40,Oder
Nova Gorica,town divided by border,92,Soča
Berlin,town divided by border,34,Havel
Frankfurt,urban district of Brandenburg,40,Oder
Görlitz,urban municipality of Germany,201,Lusatian Neisse
Frankfurt,urban municipality of Germany,40,Oder
Berlin,city with millions of inhabitants,34,Berlin-Spandau Ship Canal
Görlitz,European City,201,Lusatian Neisse
Frankfurt,college town,40,Oder
Zgorzelec,border town,209,Lusatian Neisse
