col0,col1,col2,col3,col4
Carta Geral do Estado de São Paulo,João Pedro Cardoso,São Paulo,116.8,Museu Paulista collection
Carta Geral do Estado de São Paulo,João Pedro Cardoso,São Paulo,116,Museu Paulista collection
Carta Geral do Estado de S. Paulo,João Pedro Cardoso,São Paulo,115.5,Museu Paulista collection
Carta Geral do Estado de S. Paulo,João Pedro Cardoso,São Paulo,106.4,Museu Paulista collection
Carta Geral do Estado de São Paulo Organisada pela Commissão Geographica e Geologica,João Pedro Cardoso,São Paulo,71.7,Museu Paulista collection
Mapa da Província de São Paulo,José Carlos de Carvalho Júnior,São Paulo,65.5,Museu Paulista collection
Carta Geral do Estado de S. Paulo,Heitor Teixeira Penteado,São Paulo,115.5,Museu Paulista collection
Estado de São Paulo,Dilermando de Assis,São Paulo,53,Museu Paulista collection
"Reprodução de mapa: Meteorological Service Chart Showing The Mean Temperature, Barometric Pressure And The Rainfall For 1902 In The State Of S. Paulo Brazil",Guilherme Gaensly,São Paulo,39.5,Museu Paulista collection
"Carta Demonstrativa do Valor Estratégico de Pelotas, do Plano de Defesa do Rio Grande do Sul pelo Dr. Octacilio Camará",Otacílio de Carvalho Camará,Uruguay,100,Museu Paulista collection
Carta da Província de Mato Grosso,João Lins Vieira Cansanção de Sinimbu,Mato Grosso Province,58.5,João Baptista de Campos Aguirra Collection
Goyaz,Lomelino de Carvalho,Goiás Province,33.5,João Baptista de Campos Aguirra Collection
Capitania de S. Paulo,Umbelino Alberto de Campo Limpo,São Paulo Captaincy,100,João Baptista de Campos Aguirra Collection
Carta do Império do Brasil,Duarte da Ponte Ribeiro,Empire of Brazil,67.5,João Baptista de Campos Aguirra Collection
