col0,col1,col2,col3,col4,col5
Hayes Valley,neighborhood of San Francisco,San Francisco,United States of America,5672,0.18
Forest Hill,neighborhood of San Francisco,San Francisco,United States of America,3106,0.359
Excelsior District,neighborhood of San Francisco,San Francisco,United States of America,23823,1.35
Bayview-Hunters Point,neighborhood of San Francisco,San Francisco,United States of America,35890,3.95
Alamo Square,neighborhood of San Francisco,San Francisco,United States of America,5617,0.463
Eureka Valley,neighborhood of San Francisco,San Francisco,United States of America,12503,0.662
Fillmore District,neighborhood of San Francisco,San Francisco,United States of America,12934,0.463
Telegraph Hill,neighborhood of San Francisco,San Francisco,United States of America,8177,0.215
Chinatown,neighborhood of San Francisco,San Francisco,United States of America,100574,1.34
Glen Park,neighborhood of San Francisco,San Francisco,United States of America,6979,0.485
Marina District,neighborhood of San Francisco,San Francisco,United States of America,12071,0.778
Treasure Island,neighborhood of San Francisco,San Francisco,United States of America,2300,0.9
Yerba Buena Island,neighborhood of San Francisco,San Francisco,United States of America,210,0.8
Civic Center,neighborhood of San Francisco,San Francisco,United States of America,10101,0.492
