col0,col1,col2,col3,col4,col5
Dundee,Forfar,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Dundee City,big city
Sutherland,Caithness,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Highland,shire of Scotland
Banffshire,Inverness-shire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scotland,shire of Scotland
Lanarkshire,Ayrshire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scotland,shire of Scotland
Kincardineshire,Angus,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scotland,shire of Scotland
Nairnshire,Inverness-shire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Highland,lieutenancy area of Scotland
Sutherland,Caithness,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Highland,lieutenancy area of Scotland
Banffshire,Inverness-shire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scotland,lieutenancy area of Scotland
Berwickshire,Northumberland,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scottish Borders,lieutenancy area of Scotland
Lanarkshire,Ayrshire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scotland,lieutenancy area of Scotland
Kincardineshire,Angus,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scotland,lieutenancy area of Scotland
