col0,col1,col2,col3
St. Elijah on a chariot,"Voditsa, Varna Province",92,Tryavna Iconographic School
Christ Enthroned,Transfiguration Monastery,106,Tryavna Iconographic School
St. Archangel Michael,Osikovitsa,91,Tryavna Iconographic School
St. John the Forerunner,St. Demetrius,113,Bansko art school
Christ Pantocrator,St. Great Martyr Dimiter,113,Bansko art school
St. George,St. Great Martyr George,23.5,Bansko art school
Christ Pantocrator,The Assumption of the Virgin,46,Bansko art school
The Virgin,The Assumption of the Virgin,46,Bansko art school
Christ Pantocrator enthroned,St. Great Martyr Dimiter,51,Bansko art school
Christ Pantocrator,St. Great Martyr George,100,Bansko art school
Christ Pantocrator,Teshevo,113,Bansko art school
St. John the Forerunner,Teshevo,113,Bansko art school
The Blessing Christ,Archangels Michael and Gabriel,67,Bansko art school
St. Constantine and St. Helen,St. Trinity,98,Bansko art school
The Elevation of the Venerable Cross,St. Trinity,31,Bansko art school
