col0,col1,col2,col3,col4,col5,col6,col7
Polaris,-11.85,-20.81,Ursa Minor,432,pole star,6206,37.95456067
EZ Aquarii,2295.3,-60,Aquarius,3.4,binary star,2952,339.6399
37 Ceti A,123.66,22.11,Cetus,23.9061,double star,6502,18.6001718872637
Omicron Cassiopeiae,-8.151,-18.7,Cassiopeia,212.5579,variable star,15488,11.18132777083
28 Andromedae,-55.668,-10.3,Andromeda,61.1471,variable star,7335,7.5306778429045
EZ Aquarii,2295.3,-60,Aquarius,3.4,variable star,2952,339.6399
Gamma Cassiopeiae,-3.92,-4.8,Cassiopeia,117,variable star,27990,14.17721542
Polaris,-11.85,-20.81,Ursa Minor,432,variable star,6206,37.95456067
51 Piscium,3.657,16.5,Pisces,89.1131,star,10691,8.0990997063289
37 Ceti A,123.66,22.11,Cetus,23.9061,star,6502,18.6001718872637
Omicron Cassiopeiae,-8.151,-18.7,Cassiopeia,212.5579,star,15488,11.18132777083
28 Andromedae,-55.668,-10.3,Andromeda,61.1471,star,7335,7.5306778429045
EZ Aquarii,2295.3,-60,Aquarius,3.4,star,2952,339.6399
