col0,col1,col2,col3
Tjaynera Falls,Northern Territory,Litchfield National Park,35
Tugela Falls,KwaZulu-Natal,Royal Natal National Park,411
Hafragilsfoss,Northeastern Region,Vatnajökull National Park,27
Dettifoss,Northeastern Region,Vatnajökull National Park,44
Svartifoss,Austurland,Vatnajökull National Park,12
Victoria Falls,Livingstone,Mosi-oa-Tunya National Park,108
Angel Falls,Bolívar,Canaima National Park,807
Tres Hermanas Falls,Junín,Parque nacional Otishi,914
Fulmer Falls,Pike County,Delaware Water Gap National Recreation Area,16.8
Colonial Creek Falls,Whatcom County,North Cascades National Park,788
Bloomfield Falls,Queensland,Daintree National Park,40
Makahiku Falls,Maui County,Haleakalā National Park,61
Riandahy Falls,Ihorombe,Andringitra National Park,300
Kmeťov,Poprad District,Tatra National Park,80
