col0,col1,col2,col3,col4
GALEX J203826.4+010954,0.3374,226,J2000.0,17.044
GALEX J213718.8+123303,0.0279,278,J2000.0,16.942
PB 5138,0.717,503,J2000.0,15.8
GALEX J224105.1+141810,0.4394,503,J2000.0,18.655
SDSS J233441.98+140555.3,0.1787,123,J2000.0,18.12
SDSS J204546.81-054355.7,0.6491,7.3,J2000.0,17.943
EC 23483-6445,1.3624,733.999,J2000.0,13.3105
EC 22143-6122,1.1308,884.33,J2000.0,14.3
EC 22464-6822,1.5447,647.3749,J2000.0,12.49
EC 21556-5552,1.866,535.9057,J2000.0,12.99
PHL 244,1.0914,916.2544,J2000.0,13.8
PG 1506-052,1.201,832.6395,J2000.0,13.9
LBQS 0025-0210,3.0368,329.294,J2000.0,18.2
HE 0340-3820,0.8938,1118.8185,J2000.0,14.77
