col0,col1,col2,col3
Kiel,Mathias Stein,Germany,Altenholz
Lübeck,Claudia Schmidtke,Germany,Herzogtum Lauenburg
Munich South,Michael Kuffer,Germany,Munich
Munich North,Bernhard Loos,Germany,Munich
constituency for the Bundestag election München-Ost,Wolfgang Stefinger,Germany,Munich
constituency for the Bundestag election Märkisch-Oderland – Barnim II,Hans-Georg von der Marwitz,Germany,Brandenburg
Mansfeld,Torsten Schweiger,Germany,Saxony-Anhalt
Magdeburg,Tino Sorge,Germany,Saxony-Anhalt
constituency for the Bundestag election Jena – Sömmerda – Weimarer Land I,Johannes Selle,Germany,Thuringia
Leipzig II,Sören Pellmann,Germany,Saxony
