col0,col1,col2,col3
Mr. Freeze,hypercoaster,Premier Rides,United States of America
Raging Bull,hypercoaster,Bolliger & Mabillard,United States of America
Xcelerator,hypercoaster,Intamin,United States of America
Desperado,hypercoaster,Arrow Dynamics,United States of America
Moonsault Scramble,hypercoaster,Sanoyas Hishino Meisho,Japan
Diamondback,hypercoaster,Bolliger & Mabillard,United States of America
Thunder Dolphin,hypercoaster,Intamin,Japan
Bizarro,hypercoaster,Intamin,United States of America
Superman – Ride of Steel,hypercoaster,Intamin,United States of America
Titan,hypercoaster,Giovanola,United States of America
Fujiyama,hypercoaster,TOGO,Japan
Goliath,hypercoaster,Bolliger & Mabillard,United States of America
